id,name_ja,name_ko,name_en,name_zh_hans,name_zh_hant,grade_ja,grade_ko,grade_en,grade_zh_hans,grade_zh_hant,app_name_ja,app_name_ko,app_name_en,app_name_zh_hans,app_name_zh_hant,attribute_ja,attribute_ko,attribute_en,attribute_zh_hans,attribute_zh_hant,special_moves_ja,special_moves_ko,special_moves_en,special_moves_zh_hans,special_moves_zh_hant,profile_ja,profile_ko,profile_en,profile_zh_hans,profile_zh_hant,illustration_listed,icon_listed,illustration_url,icon_url_listed,related_ids_ja_snapshot,related_dynamic_snapshot,url_ja,url_ko,url_en,url_zh_hans,url_zh_hant,anomaly_flags
134,フリックモン(ソーシャル),플릭몬(소셜),Flickmon (Social),轻弹兽（社交）,推滑獸（社交）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,ソーシャル,소셜,Social,社交,社交,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_134.jpg,https://digimon.net/cimages/appmon/img_icon_134.png,139 | 136 | 135,True,https://digimon.net/appmon/detail.php?id=134,https://digimon.net/appmon_ko/detail.php?id=134,https://digimon.net/appmon_en/detail.php?id=134,https://digimon.net/appmon_zh-CHS/detail.php?id=134,https://digimon.net/appmon_zh-CHT/detail.php?id=134,
135,フリックモン(ナビ),플릭몬(내비),Flickmon (Navi),轻弹兽（导航）,推滑獸（導航）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,ナビ,내비,Navi,导航,導航,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_135.jpg,https://digimon.net/cimages/appmon/img_icon_135.png,137 | 136 | 140,True,https://digimon.net/appmon/detail.php?id=135,https://digimon.net/appmon_ko/detail.php?id=135,https://digimon.net/appmon_en/detail.php?id=135,https://digimon.net/appmon_zh-CHS/detail.php?id=135,https://digimon.net/appmon_zh-CHT/detail.php?id=135,
136,フリックモン(ツール),플릭몬(툴),Flickmon (Tool),轻弹兽（工具）,推滑獸（工具）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,ツール,툴,Tool,工具,工具,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_136.jpg,https://digimon.net/cimages/appmon/img_icon_136.png,140 | 138 | 135,True,https://digimon.net/appmon/detail.php?id=136,https://digimon.net/appmon_ko/detail.php?id=136,https://digimon.net/appmon_en/detail.php?id=136,https://digimon.net/appmon_zh-CHS/detail.php?id=136,https://digimon.net/appmon_zh-CHT/detail.php?id=136,
137,フリックモン(システム),플릭몬(시스템),Flickmon (System),轻弹兽（系统）,推滑獸（系統）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,システム,시스템,System,系统,系統,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_137.jpg,https://digimon.net/cimages/appmon/img_icon_137.png,138 | 136 | 139,True,https://digimon.net/appmon/detail.php?id=137,https://digimon.net/appmon_ko/detail.php?id=137,https://digimon.net/appmon_en/detail.php?id=137,https://digimon.net/appmon_zh-CHS/detail.php?id=137,https://digimon.net/appmon_zh-CHT/detail.php?id=137,
138,フリックモン(ゲーム),플릭몬(게임),Flickmon (Game),轻弹兽（系统）,推滑獸（遊戲）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,ゲーム,게임,Game,游戏,遊戲,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_138.jpg,https://digimon.net/cimages/appmon/img_icon_138.png,137 | 136 | 140,True,https://digimon.net/appmon/detail.php?id=138,https://digimon.net/appmon_ko/detail.php?id=138,https://digimon.net/appmon_en/detail.php?id=138,https://digimon.net/appmon_zh-CHS/detail.php?id=138,https://digimon.net/appmon_zh-CHT/detail.php?id=138,
139,フリックモン(エンタメ),플릭몬(엔터테인먼트),Flickmon (Entertainment),轻弹兽（娱乐）,推滑獸（娛樂）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,エンタメ,엔터테인먼트,Entertainment,娱乐,娛樂,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_139.jpg,https://digimon.net/cimages/appmon/img_icon_139.png,138 | 134 | 140,True,https://digimon.net/appmon/detail.php?id=139,https://digimon.net/appmon_ko/detail.php?id=139,https://digimon.net/appmon_en/detail.php?id=139,https://digimon.net/appmon_zh-CHS/detail.php?id=139,https://digimon.net/appmon_zh-CHT/detail.php?id=139,
140,フリックモン(ライフ),플릭몬(라이프),Flickmon (Life),轻弹兽（生活）,推滑獸（生活）,－,－,－,－,－,フリック,플릭,Flick,轻弹,滑動輸入,ライフ,라이프,Life,生活,生活,みみだまし,귀로 속이기,Ear Trick,虚晃一耳,甩耳騙局,耳をヌンチャクのように振り回して弱攻撃をし、相手がひるんだところで噛みつく。,"귀를 쌍절곤처럼 휘둘러 가볍게 공격하며, 상대가 움츠러들었을 때 물어버린다.","It swings its ears like nunchucks at its opponents as a weak attack, then bites them when they flinch.",轻弹兽会像甩动双节棍一样先用他的那对大耳朵进行回旋轻攻击，再看准对方受惊时的破绽一下子咬上去。,像揮動雙節棍般揮動耳朵發動弱弱的攻擊，等對手退縮時再咬上去。,True,True,https://digimon.net/cimages/appmon/img_chara_140.jpg,https://digimon.net/cimages/appmon/img_icon_140.png,139 | 135 | 136,True,https://digimon.net/appmon/detail.php?id=140,https://digimon.net/appmon_ko/detail.php?id=140,https://digimon.net/appmon_en/detail.php?id=140,https://digimon.net/appmon_zh-CHS/detail.php?id=140,https://digimon.net/appmon_zh-CHT/detail.php?id=140,
141,スワイプモン(ソーシャル),스와이프몬(소셜),Swipemon (Social),轻扫兽（社交）,滑動獸（社交）,－,－,－,－,－,スワイプ,스와이프,Swipe,轻扫,按住滑動,ソーシャル,소셜,Social,社交,社交,ボディスピアー,보디 스피어,Body Spear,旋身突贯,衝撞矛釘,左右に高速移動してフェイントをかけながら近づき、体の突起で体当たりする。,"좌우로 고속 이동해 상대를 속이면서 접근한 후, 몸의 돌기 부분으로 부딪친다.","It moves side to side at incredible speed, using feints as it closes the distance for a ramming attack.",轻扫兽会先用忽左忽右的高速假动作逼近目标，再用身上凸起的部分向着对方猛撞过去。,一邊使出高速左右移動的佯攻一邊接近目標，再利用身上突起的部位撞擊對方。,True,True,https://digimon.net/cimages/appmon/img_chara_141.jpg,https://digimon.net/cimages/appmon/img_icon_141.png,142 | 144 | 147,True,https://digimon.net/appmon/detail.php?id=141,https://digimon.net/appmon_ko/detail.php?id=141,https://digimon.net/appmon_en/detail.php?id=141,https://digimon.net/appmon_zh-CHS/detail.php?id=141,https://digimon.net/appmon_zh-CHT/detail.php?id=141,
142,スワイプモン(ナビ),스와이프몬(내비),Swipemon (Navi),轻扫兽（导航）,滑動獸（導航）,－,－,－,－,－,スワイプ,스와이프,Swipe,轻扫,按住滑動,ナビ,내비,Navi,导航,導航,ボディスピアー,보디 스피어,Body Spear,旋身突贯,衝撞矛釘,左右に高速移動してフェイントをかけながら近づき、体の突起で体当たりする。,"좌우로 고속 이동해 상대를 속이면서 접근한 후, 몸의 돌기 부분으로 부딪친다.","It moves side to side at incredible speed, using feints as it closes the distance for a ramming attack.",轻扫兽会先用忽左忽右的高速假动作逼近目标，再用身上凸起的部分向着对方猛撞过去。,一邊使出高速左右移動的佯攻一邊接近目標，再利用身上突起的部位撞擊對方。,True,True,https://digimon.net/cimages/appmon/img_chara_142.jpg,https://digimon.net/cimages/appmon/img_icon_142.png,146 | 141 | 147,True,https://digimon.net/appmon/detail.php?id=142,https://digimon.net/appmon_ko/detail.php?id=142,https://digimon.net/appmon_en/detail.php?id=142,https://digimon.net/appmon_zh-CHS/detail.php?id=142,https://digimon.net/appmon_zh-CHT/detail.php?id=142,
143,スワイプモン(ツール),스와이프몬(툴),Swipemon (Tool),轻扫兽（工具）,滑動獸（工具）,－,－,－,－,－,スワイプ,스와이프,Swipe,轻扫,按住滑動,ツール,툴,Tool,工具,工具,ボディスピアー,보디 스피어,Body Spear,旋身突贯,衝撞矛釘,左右に高速移動してフェイントをかけながら近づき、体の突起で体当たりする。,"좌우로 고속 이동해 상대를 속이면서 접근한 후, 몸의 돌기 부분으로 부딪친다.","It moves side to side at incredible speed, using feints as it closes the distance for a ramming attack.",轻扫兽会先用忽左忽右的高速假动作逼近目标，再用身上凸起的部分向着对方猛撞过去。,一邊使出高速左右移動的佯攻一邊接近目標，再利用身上突起的部位撞擊對方。,True,True,https://digimon.net/cimages/appmon/img_chara_143.jpg,https://digimon.net/cimages/appmon/img_icon_143.png,145 | 144 | 146,True,https://digimon.net/appmon/detail.php?id=143,https://digimon.net/appmon_ko/detail.php?id=143,https://digimon.net/appmon_en/detail.php?id=143,https://digimon.net/appmon_zh-CHS/detail.php?id=143,https://digimon.net/appmon_zh-CHT/detail.php?id=143,
144,スワイプモン(システム),스와이프몬(시스템),Swipemon (System),轻扫兽（系统）,滑動獸（系統）,－,－,－,－,－,スワイプ,스와이프,Swipe,轻扫,按住滑動,システム,시스템,System,系统,系統,ボディスピアー,보디 스피어,Body Spear,旋身突贯,衝撞矛釘,左右に高速移動してフェイントをかけながら近づき、体の突起で体当たりする。,"좌우로 고속 이동해 상대를 속이면서 접근한 후, 몸의 돌기 부분으로 부딪친다.","It moves side to side at incredible speed, using feints as it closes the distance for a ramming attack.",轻扫兽会先用忽左忽右的高速假动作逼近目标，再用身上凸起的部分向着对方猛撞过去。,一邊使出高速左右移動的佯攻一邊接近目標，再利用身上突起的部位撞擊對方。,True,True,https://digimon.net/cimages/appmon/img_chara_144.jpg,https://digimon.net/cimages/appmon/img_icon_144.png,143 | 141 | 147,True,https://digimon.net/appmon/detail.php?id=144,https://digimon.net/appmon_ko/detail.php?id=144,https://digimon.net/appmon_en/detail.php?id=144,https://digimon.net/appmon_zh-CHS/detail.php?id=144,https://digimon.net/appmon_zh-CHT/detail.php?id=144,
145,スワイプモン(ゲーム),스와이프몬(게임),Swipemon (Game),轻扫兽（游戏）,滑動獸（遊戲）,－,－,－,－,－,スワイプ,스와이프,Swipe,轻扫,按住滑動,ゲーム,게임,Game,游戏,遊戲,ボディスピアー,보디 스피어,Body Spear,旋身突贯,衝撞矛釘,左右に高速移動してフェイントをかけながら近づき、体の突起で体当たりする。,"좌우로 고속 이동해 상대를 속이면서 접근한 후, 몸의 돌기 부분으로 부딪친다.","It moves side to side at incredible speed, using feints as it closes the distance for a ramming attack.",轻扫兽会先用忽左忽右的高速假动作逼近目标，再用身上凸起的部分向着对方猛撞过去。,一邊使出高速左右移動的佯攻一邊接近目標，再利用身上突起的部位撞擊對方。,True,True,https://digimon.net/cimages/appmon/img_chara_145.jpg,https://digimon.net/cimages/appmon/img_icon_145.png,142 | 141 | 146,True,https://digimon.net/appmon/detail.php?id=145,https://digimon.net/appmon_ko/detail.php?id=145,https://digimon.net/appmon_en/detail.php?id=145,https://digimon.net/appmon_zh-CHS/detail.php?id=145,https://digimon.net/appmon_zh-CHT/detail.php?id=145,
